rank,sku,pid,commentId,commentDate,score,countryCode,user,comment,imageUrls
4,CJGY2064580,2406200640451621700,2507140608201615208,2025-06-23T05:26:32+08:00,5,AT,O***f,👍👍👍👍👍👍👍👍👍👍👍👍😀😀😀😀,
4,CJGY2064580,2406200640451621700,2507140608151617410,2025-06-23T04:26:53+08:00,5,ES,Y***f,"llegó rápido, a mí perrito le encanta, cuando lo tocas si se nota que es más fresco que otros tejidos.",
4,CJGY2064580,2406200640451621700,2507140610071616609,2025-06-23T01:45:09+08:00,3,ES,L***l,vino rapidotoca probarlo pero por lo pronto no tiene nada de gely por lo tanto no sé cómo se enfriará para refrescar.,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/087d7cc7-e0b3-4e68-9010-65e6fab48fe5.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/071addab-1278-4fd8-9944-037d1af63d28.jpg
4,CJGY2064580,2406200640451621700,2507140608251611309,2025-06-22T20:38:03+08:00,5,FR,P***a,impeccable,
4,CJGY2064580,2406200640451621700,2507140608441613017,2025-06-22T20:31:28+08:00,5,KR,W***h,무슴 원리지??? 살에 대보면 엄청 시원함!!! 가볍고 얇아요 굿,
4,CJGY2064580,2406200640451621700,2507140610101617200,2025-06-22T14:46:48+08:00,3,UA,O***z,"На дотик прохолодний, під кицькою нагрівається. Хоча мало бути навпаки. Дешева рибка - погана юшка.",
4,CJGY2064580,2406200640451621700,2507140608311612013,2025-06-22T12:39:09+08:00,5,KR,K***i,알수없지만 시원해요!,
4,CJGY2064580,2406200640451621700,2507140608201615209,2025-06-22T08:25:39+08:00,5,ES,S***w,"check size, 30x40 cm is for a rat",
4,CJGY2064580,2406200640451621700,2507140610341613809,2025-06-22T05:22:47+08:00,2,PL,W***x,"wrong size, and 2 different sizes. whey said sorry it's manual sewing and can be mistake.",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/490f4fae-e074-4d1d-8a9c-b1b910d82f83.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/dd7d3965-48d5-4848-9228-8a66c55fb3e1.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/9676ad08-2cd0-4feb-b39a-db725e4e3ea7.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/1bbed919-5872-4d70-bbce-194aa9bb8cd8.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/395c4b36-9069-49f0-b2e9-b2fac0893318.jpg
4,CJGY2064580,2406200640451621700,2507140608411610002,2025-06-22T05:02:56+08:00,5,IT,S***a,Articolo fatto bene e gradito dal mio micio,
4,CJGY2064580,2406200640451621700,2507140608251611316,2025-06-22T04:16:22+08:00,5,UA,M***o,килимок зроблено якісно. розмір ідеальний,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/7b7eb398-7b26-48a4-af03-b7efc23adc6d.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/4c99f02b-d670-4e8f-b3b7-a6c3aed06c13.jpg
4,CJGY2064580,2406200640451621700,2507140609541613217,2025-06-21T21:02:54+08:00,4,PT,R***f,"Muito bom, material está constantemente fresco",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/1271364b-0e4c-48a6-a4a6-4de195556d2b.jpg
4,CJGY2064580,2406200640451621700,2507140608411610104,2025-06-21T15:38:24+08:00,5,DE,B***k,Die Decke ist wirklich phantastisch und richtig angenehm ! Super verarbeitet ! Sieht optisch sehr gut aus und hat wirklich einen kühlenden Effekt da sie keine wärme annimmt !,
4,CJGY2064580,2406200640451621700,2507140608441613009,2025-06-21T13:39:17+08:00,5,ES,B***q,muy bien,
4,CJGY2064580,2406200640451621700,2507140608311612001,2025-06-21T08:44:01+08:00,5,UA,G***o,Perfect 👌,
4,CJGY2064580,2406200640451621700,2507140610381616914,2025-06-21T08:33:57+08:00,1,UA,J***n,Не отримала ,
4,CJGY2064580,2406200640451621700,2507140608311612007,2025-06-21T07:00:38+08:00,5,ES,E***h,"Buen tamaño  y calidad, no la siento muy ""fría"" pero está suave para que se acuesten",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/77d64ab0-e8b8-4e05-bc22-99514fac1f48.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/c8aef41a-8e48-46c4-afbd-28186376f7bf.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/8c1cf269-fc59-4269-b39c-f2f317a477c1.jpg
4,CJGY2064580,2406200640451621700,2507140610381616912,2025-06-21T04:25:55+08:00,1,UA,M***y,Не отримала ,
4,CJGY2064580,2406200640451621700,2507140610341613807,2025-06-20T17:15:21+08:00,2,MX,C***v,"la verdad no se siente frío, yo vivo en el Caribe y a temperatura ambiente no es gran cosa, hasta se siente más caliente. envio rapido y vendedor excelente. pero el producto deja mucho que desear",
4,CJGY2064580,2406200640451621700,2507140608151617414,2025-06-20T12:58:04+08:00,5,ES,I***r,se nota un tejido mucho más fresco que otros que tenemos en casa,
4,CJGY2064580,2406200640451621700,2507140608151617404,2025-06-20T12:12:18+08:00,5,KR,S***m,넓고 촉감이 차가운게 좋아요^^어디서든 사용할수잇고 가격도 착하네요♡,
4,CJGY2064580,2406200640451621700,2507140608201615204,2025-06-20T11:44:29+08:00,5,DE,B***y,Die gelieferte Ware entspricht der Produktbeschreibung. Die Verpackung ist angemessen.,
4,CJGY2064580,2406200640451621700,2507140608531619900,2025-06-20T10:51:21+08:00,5,UA,Z***h,"Чудовий килимок. Реально прохолодний, холодить за рахунок матерії. Рекомендую",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/95a03d06-a9a9-4461-bcc3-3532b58390db.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/2ecb232b-9f3c-40fc-a80e-13d92934707d.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/167976e2-a53e-41f9-8228-39eefe366a86.jpg
4,CJGY2064580,2406200640451621700,2507140608311612004,2025-06-20T08:00:12+08:00,5,IT,E***x,Prodotto conforme alla descrizione e consegnato nei tempi prestabiliti 🔝 Ringrazio e consiglio questo Venditore 👏🏻 ,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/96293592-6660-4aa3-bb46-5ec0c8a79362.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/330b9cbf-2fac-4974-853b-7ac7fd9ef76c.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/3a0d62de-708e-4447-a0d9-00f929268415.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/89d68955-3d6b-4c20-86b6-568e0ccfa8d6.jpg
4,CJGY2064580,2406200640451621700,2507140608401619705,2025-06-20T07:26:31+08:00,5,CA,O***n,Very happy with my purchase. Exactly as described!,
4,CJGY2064580,2406200640451621700,2507140608441613013,2025-06-20T06:05:52+08:00,5,GR,Y***h,"seems ok
haven't tried it really yet",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/022f9647-16d6-4048-bbbb-2a401a155b8b.jpg
4,CJGY2064580,2406200640451621700,2507140608351614507,2025-06-20T05:44:56+08:00,5,DE,M***e,"вроде нормально , посмтрим",
4,CJGY2064580,2406200640451621700,2507140608491613112,2025-06-20T00:42:59+08:00,5,ES,J***x,"Genial, muy refrescante ya había comprado otras antes. Lo recomiendo para perritos y gatitos.",
4,CJGY2064580,2406200640451621700,2507140608491613113,2025-06-19T20:58:47+08:00,5,ES,Y***z,Perfecto para mi perrito se siente fresco ,
4,CJGY2064580,2406200640451621700,2507140608251611304,2025-06-19T11:17:05+08:00,5,BR,M***p,ótimo,
4,CJGY2064580,2406200640451621700,2507140610351617605,2025-06-19T05:20:08+08:00,2,IT,A***h,"totalmente inutile, chiederò il rimborso",
4,CJGY2064580,2406200640451621700,2507140608351614502,2025-06-19T04:29:30+08:00,5,UA,W***i,Ткань действительно холодит,
4,CJGY2064580,2406200640451621700,2507140608251611308,2025-06-19T02:51:21+08:00,5,NL,J***r,hondjes liggen er prins-heerlijk op!,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/1cda159a-5db9-4c2c-9c8b-07f4a42bf4d2.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/566b1bad-bf1d-4d79-bfaa-1ef5639197da.jpg
4,CJGY2064580,2406200640451621700,2507140609541613211,2025-06-19T01:36:52+08:00,4,FR,B***q,"pensez a bien vérifier la taille, je m'attendais a un tr'apis plus grand mais c'est ma faute j'ai pas regardé la taille avant de l'acheter",
4,CJGY2064580,2406200640451621700,2507140608531619904,2025-06-18T23:57:42+08:00,5,KR,P***i,"그냥 순간 시원ㅋㅋ
싸니깐 걍 ㅋㅋ",
4,CJGY2064580,2406200640451621700,2507140608251611305,2025-06-18T11:53:49+08:00,5,PL,D***j,Прохладный коврик. Рекомендую. Пришел раньше срока ,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/9c4820a3-fbef-4090-b35b-ecd652ad6b23.jpg
4,CJGY2064580,2406200640451621700,2507140610071616613,2025-06-18T07:48:21+08:00,3,UA,W***m,"Получила охлаждающий коврик за  10 дней. Когда дотрагиваюсь до него, он прохладный, потом от руки согревается , собака не лежит на нём.",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/2c4d1871-de1c-47ad-89e4-766fc0aebbea.jpg
4,CJGY2064580,2406200640451621700,2507140610071616611,2025-06-18T05:57:59+08:00,3,US,H***m,"Es una manta muy finita, si que por el tejido da menos calor que un cojín, pero no refrigera",
4,CJGY2064580,2406200640451621700,2507140608311612002,2025-06-18T04:47:08+08:00,5,IT,B***l,misure come da descrizione,
4,CJGY2064580,2406200640451621700,2507140608491613108,2025-06-18T01:36:25+08:00,5,IT,O***a,"è freddo sul serio, onestamente ero un po' scettica ma mi sono ricreduta e la mia gatta apprezza 😂😂",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/0736a7c6-0aa5-43ed-9608-24917b75470f.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/bd0737d7-685f-4ff2-a2a2-e69214dcf951.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/13020c48-a476-4613-8345-9533df5b6bb7.jpg
4,CJGY2064580,2406200640451621700,2507140610381616916,2025-06-17T23:52:10+08:00,1,DE,Y***r,"Stoff ist sehr rutschig,Hält nur im ersten Moment kalt, danach ist sie warm",
4,CJGY2064580,2406200640451621700,2507140608201615200,2025-06-17T23:04:46+08:00,5,UK,J***g,"Schnelle Lieferung, einwandfreie Qualität und exakt wie beschrieben – sehr zufrieden mit den bestellten Produkten.",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/18e3b2a2-3b10-4726-8c25-6b294b2e5dca.jpg
4,CJGY2064580,2406200640451621700,2507140610411611918,2025-06-17T22:22:37+08:00,1,DE,Y***e,"Stoff ist sehr rutschig,Hält nur im ersten Moment kalt, danach ist sie warm",
4,CJGY2064580,2406200640451621700,2507140608151617412,2025-06-17T21:49:51+08:00,5,ES,B***h,"Entrega super rápido, me llegó en 5 días, tal y como se describe es fina pero suave y se siente fresco, no es frío es un frescor. 
Entrega super rápido, me llegó en 5 días, tal y como se describe es fina pero suave y se siente fresco",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/51627b12-97d2-481d-9747-a983bd4969cd.jpg
4,CJGY2064580,2406200640451621700,2507140608201615214,2025-06-17T21:39:20+08:00,5,US,W***m,its so good!!! my dog loves it so much and it cools her down when she gets the zoomies,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/1a843e8c-50b8-4e0d-b76b-70cc0d34fa9f.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/39a72e25-b472-4b0f-a93a-6b661e3fdcd7.jpg
4,CJGY2064580,2406200640451621700,2507140610411611907,2025-06-17T20:27:05+08:00,1,DE,F***u,"Stoff ist sehr rutschig,Hält nur im ersten Moment kalt, danach ist sie warm",
4,CJGY2064580,2406200640451621700,2507140610411611906,2025-06-17T17:03:39+08:00,1,DE,E***f,"Stoff ist sehr rutschig,Hält nur im ersten Moment kalt, danach ist sie warm",
4,CJGY2064580,2406200640451621700,2507140609571614701,2025-06-17T15:09:05+08:00,4,ES,Y***y,Bien,
4,CJGY2064580,2406200640451621700,2507140610381616915,2025-06-17T14:50:04+08:00,1,DE,I***i,"Stoff ist sehr rutschig,Hält nur im ersten Moment kalt, danach ist sie warm",
4,CJGY2064580,2406200640451621700,2507140610101617208,2025-06-17T13:48:51+08:00,3,ES,D***r,calidad pobre.,
4,CJGY2064580,2406200640451621700,2507140608351614508,2025-06-17T11:49:03+08:00,5,UA,N***p,Коту кажется понравился,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/559d0cdb-2d17-4a4e-9caa-f5fb01c1ef83.jpg
4,CJGY2064580,2406200640451621700,2507140610411611910,2025-06-17T11:38:57+08:00,1,DE,Y***j,"Stoff ist sehr rutschig,Hält nur im ersten Moment kalt, danach ist sie warm",
4,CJGY2064580,2406200640451621700,2507140610411611900,2025-06-17T09:38:29+08:00,1,DE,W***n,"Stoff ist sehr rutschig,Hält nur im ersten Moment kalt, danach ist sie warm",
4,CJGY2064580,2406200640451621700,2507140608351614904,2025-06-17T09:14:24+08:00,5,MX,N***y,Excelente artículo ,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/fe059331-69c9-4cd6-8408-c7c7b93f3dd6.jpg
4,CJGY2064580,2406200640451621700,2507140608351614505,2025-06-17T09:12:23+08:00,5,UA,G***r,"Розміри вірні, подивимося як буде працювати.",
4,CJGY2064580,2406200640451621700,2507140608531619701,2025-06-17T07:12:05+08:00,5,EC,V***k,Buena le mantiene fresca en el verano,
4,CJGY2064580,2406200640451621700,2507140608251611311,2025-06-17T06:31:41+08:00,5,KR,I***l,일단냄새안나도좋으,
4,CJGY2064580,2406200640451621700,2507140610411611904,2025-06-17T05:37:35+08:00,1,DE,A***b,"Stoff ist sehr rutschig,Hält nur im ersten Moment kalt, danach ist sie warm",
4,CJGY2064580,2406200640451621700,2507140608311612005,2025-06-17T04:42:32+08:00,5,ES,V***x,"Entrega super rápido, me llegó en 5 días, tal y como se describe es fina pero suave y se siente fresco..
Entrega super rápido, me llegó en 5 días, tal y como se describe es fina pero suave y se siente fresco",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/e40d0466-4ce4-43a4-81cb-4e7fbbd0dbef.jpg
4,CJGY2064580,2406200640451621700,2507140610411611909,2025-06-17T02:15:40+08:00,1,DE,D***x,"Stoff ist sehr rutschig,Hält nur im ersten Moment kalt, danach ist sie warm",
4,CJGY2064580,2406200640451621700,2507140610411611911,2025-06-17T02:08:54+08:00,1,DE,C***q,"Stoff ist sehr rutschig,Hält nur im ersten Moment kalt, danach ist sie warm",
4,CJGY2064580,2406200640451621700,2507140610411611915,2025-06-17T01:12:02+08:00,1,DE,P***d,"Stoff ist sehr rutschig,Hält nur im ersten Moment kalt, danach ist sie warm",
4,CJGY2064580,2406200640451621700,2507140608251611313,2025-06-17T00:35:51+08:00,5,KR,F***g,좋아요,
4,CJGY2064580,2406200640451621700,2507140608491613109,2025-06-16T19:13:01+08:00,5,PL,B***m,"mata szybko przyszła, ładnie wykonczona",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/7fa93a97-cb1a-4235-8f90-0503e7f4a092.jpg
4,CJGY2064580,2406200640451621700,2507140608351614902,2025-06-16T18:40:14+08:00,5,KR,M***t,날씨가 더워져 강아지가 힘들어하는거같아  구매했는데 시원한지 잘 누워있네요 부피도 크지 않고 자동차에 깔고 여행다니기도 괞을거같고 크게 비싸지도 않고 만족합니다 잘쓰겠습니다,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/001ccc35-f920-4a00-a283-b7787b74e222.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/7b71cf03-795c-4d51-b8ee-0a6ad72f40e3.jpg
4,CJGY2064580,2406200640451621700,2507140608351614906,2025-06-16T15:18:59+08:00,5,ES,F***g,"Ha sido poner la alfombrilla,y ya la perrita nó quiere levantarse.MARAVILLOSA.😃",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/a2e0ba30-6c7b-4225-8849-b463669c2bb7.jpg
4,CJGY2064580,2406200640451621700,2507140608351614903,2025-06-16T14:10:44+08:00,5,UA,D***j,"Моей собачке понравилось, холодненький . Прекрасный коврик. ",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/76d72def-33e3-47c2-a190-af66c5bfe20c.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/6a3487f2-1041-4761-a30f-e98db79f5159.jpg
4,CJGY2064580,2406200640451621700,2507140610341613814,2025-06-16T08:09:29+08:00,2,ES,E***f,"Es una mantita fina normal, no veo que sea summer Pet.",
4,CJGY2064580,2406200640451621700,2507140609571614803,2025-06-15T21:58:53+08:00,4,UA,Z***a,Норм ,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/d003b7cb-f1a9-405e-9220-2bba59adad24.jpg
4,CJGY2064580,2406200640451621700,2507140608311612003,2025-06-15T20:37:15+08:00,5,NL,P***v,👍👍👍,
4,CJGY2064580,2406200640451621700,2507140608251611317,2025-06-15T15:02:30+08:00,5,NL,J***z,2nd order! Perfect again! It really works! My cats are very happy! 😀 Thank you! A++++ Seller!,
4,CJGY2064580,2406200640451621700,2507140608351614901,2025-06-15T04:04:58+08:00,5,NL,S***g,2nd order! Perfect again! It really works! My cats are very happy! 😀 Thank you! A++++ Seller!,
4,CJGY2064580,2406200640451621700,2507140608441613003,2025-06-14T09:39:18+08:00,5,ES,E***g,"perfecto, mi perro está encantado",
4,CJGY2064580,2406200640451621700,2507140608581618704,2025-06-13T14:32:56+08:00,5,FR,L***x,Produit Bien reçu Merci; Fait le travail demandé; Aucun problème pour cette commande; Je recommande le vendeur 😉,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/29374ca8-e5d7-4ccc-be62-268c1287c7fb.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/9705c495-05ef-4a64-90cc-a84032bc4615.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/35158477-b1ae-4767-af42-0f03b1080a9a.jpg
4,CJGY2064580,2406200640451621700,2507140609341611915,2025-06-13T12:45:50+08:00,5,FR,J***k,Conforme à la photo ,
4,CJGY2064580,2406200640451621700,2507140609591616413,2025-06-13T03:17:56+08:00,4,UA,D***i,"Справжній розмір 38×29
При доторкі прохолодна тканина, якщо тримати руку то ефект вже за 5 секунд зникає. Песики ще не лежали, перевірю згодом як їм",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/e47b104b-1087-4cba-9f1f-a495ec87ab33.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/f9f1bc29-3f75-4ea4-b58b-8da8252e9ff6.jpg
4,CJGY2064580,2406200640451621700,2507140610101617216,2025-06-13T03:10:32+08:00,3,CH,N***s,"Bien reçu. Rafraîchi bien au touché. Ma BA la adopter. Est que cela durera, pas sur. La surface et tres fine. Pour le prix, sais cher.",
4,CJGY2064580,2406200640451621700,2507140610351617608,2025-06-12T23:45:25+08:00,2,MX,I***r,"No es lo que esperaba, pedí mediano y me llegó chico, aparte no es fresco ",
4,CJGY2064580,2406200640451621700,2507140609281614101,2025-06-12T17:28:28+08:00,5,ES,W***t,Fresquita ,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/f732408e-b9dc-478e-8d23-9a4610337d83.jpg
4,CJGY2064580,2406200640451621700,2507140609141614711,2025-06-12T16:16:39+08:00,5,ES,N***x,Perfecta les encanta y es fresquita ,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/f39346fe-0057-412f-9f39-029ce0986d28.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/cef19bf3-e974-4fd8-85b5-ba281a0bd461.jpg
4,CJGY2064580,2406200640451621700,2507140609411615800,2025-06-12T16:05:15+08:00,5,IL,E***r,"מידה טובה ומתאימה , קצת קליל מדי והכלב מבלגן בקלות וצריך לסדר אבל אוהב לשבת על זה",
4,CJGY2064580,2406200640451621700,2507140609081614100,2025-06-12T15:52:39+08:00,5,KR,H***j,많이 작네요 큰거랑 작은거랑 섞어서 삿는데 다들 큰거 사세요..,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/957ea1dd-43c6-4b5b-9706-a4460a3390bf.jpg
4,CJGY2064580,2406200640451621700,2507140609471610301,2025-06-12T13:32:42+08:00,5,KR,A***a,큰건 사이즈가 딱좋아요 작은거 위에 올라갓는데 소형견 뚱땡이 인데 작아요 이 사이즈가 넉넉하니 좋은듯요,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/9da45516-5b20-427d-85fa-4137c5896bfa.jpg
4,CJGY2064580,2406200640451621700,2507140609411615814,2025-06-12T07:51:38+08:00,5,IT,O***x,"devo ancora provare,",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/8312f52d-6a7e-42c7-91c0-d8835ac9d765.jpg|https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/dc9b32f8-63d3-4ba2-ab68-a6e60224a282.jpg
4,CJGY2064580,2406200640451621700,2507140610351617612,2025-06-12T05:53:54+08:00,2,IL,D***z,"The product is completely compatible with what has arrived! Arrived a blanket that does not have cooling properties, just a blanket",
4,CJGY2064580,2406200640451621700,2507140609031615707,2025-06-12T02:50:58+08:00,5,IL,T***m,Our dog loves it!,
4,CJGY2064580,2406200640451621700,2507140610421619404,2025-06-12T01:27:43+08:00,1,ES,W***a,No enfría,
4,CJGY2064580,2406200640451621700,2507140609471610205,2025-06-11T23:01:38+08:00,5,ES,X***j,al gatito le gusta,
4,CJGY2064580,2406200640451621700,2507140609081614110,2025-06-11T22:28:00+08:00,5,UK,F***s,Great item and price!,
4,CJGY2064580,2406200640451621700,2507140610431618600,2025-06-11T21:43:14+08:00,1,PT,P***k,Nao funciona!🙂‍↕️,
4,CJGY2064580,2406200640451621700,2507140610351617609,2025-06-11T10:57:09+08:00,2,ES,G***h,muy pequeño,
4,CJGY2064580,2406200640451621700,2507140609471610204,2025-06-11T09:37:18+08:00,5,UK,C***t,Great item and price!,
4,CJGY2064580,2406200640451621700,2507140609081614108,2025-06-11T09:31:34+08:00,5,UK,M***u,Great item and price!,
4,CJGY2064580,2406200640451621700,2507140609411615810,2025-06-11T00:35:31+08:00,5,UK,M***h,Great item and price!,
4,CJGY2064580,2406200640451621700,2507140609591616412,2025-06-10T19:41:28+08:00,4,IL,T***g,המשטח באמת קריר לא הייתי נסחף ואומר קר,
4,CJGY2064580,2406200640451621700,2507140609471610206,2025-06-10T10:05:14+08:00,5,ES,O***p,"perfecto, igual que en la foto",
4,CJGY2064580,2406200640451621700,2507140609591616402,2025-06-10T08:34:28+08:00,4,ES,K***t,"Muy buen producto. Encaja con la descripción y buen servicio del vendedor, pero como siempre la entrega por CORREOS una pura fatalidad (por no decir palabras malsonantes). El servicio postal de.Correos te comunica que va por express y que llegará por la mañana y como muy tarde antes de las 3 de la tarde, pero como siempre... llegó a las 6 de la tarde, aunque al menos está vez llamaron por teléfono para intentar dejarlo en otro punto de recogida.",
4,CJGY2064580,2406200640451621700,2507140609211613213,2025-06-10T08:23:52+08:00,5,ES,E***l,Parece bien pero no lo.he probado,
4,CJGY2064580,2406200640451621700,2507140609081614107,2025-06-10T07:52:42+08:00,5,ES,L***g,Muy contento mis gatos ya se ponen gracias ,
4,CJGY2064580,2406200640451621700,2507140609411615815,2025-06-09T23:41:52+08:00,5,ES,L***e,"son frescas, cuando se pone a dormir en la manta apenas se nota que está usándola, le pasas la mano y sigue fresca.",
4,CJGY2064580,2406200640451621700,2507140608531619910,2025-06-09T22:12:05+08:00,5,KR,M***f,"한국 발송 만원짜리랑 차이가 없어요 
오자마자 뜯어서 확인하니 시원하고 좋내요ㅋ
싸게 잘 샀어요 번창하세요
한국 발송 만원짜리랑 차이가 없어요 
오자마자 뜯어서 확인하니 시원하고 좋내요ㅋ
싸게 잘 샀어요 번창하세요",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/f3379ce3-8af6-45e7-8623-d13caf2c27a9.jpg
4,CJGY2064580,2406200640451621700,2507140609031615711,2025-06-09T20:04:01+08:00,5,KR,R***c,시원한원단 가격대비 나쁘지않아요,
4,CJGY2064580,2406200640451621700,2507140609141614709,2025-06-09T19:39:45+08:00,5,KR,Z***e,냉감효과 좋네요 ㅎㅎ,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/d22daaa1-b842-40b6-867d-0ca6f4472e8b.jpg
4,CJGY2064580,2406200640451621700,2507140609031615706,2025-06-09T19:32:23+08:00,5,US,W***j,Awesome,
4,CJGY2064580,2406200640451621700,2507140608581618700,2025-06-09T17:46:38+08:00,5,US,C***o,Awesome,
4,CJGY2064580,2406200640451621700,2507140609211613207,2025-06-09T15:10:21+08:00,5,ES,N***p,Frescas y bonitas. Les han encantado ,
4,CJGY2064580,2406200640451621700,2507140609281614209,2025-06-09T14:54:56+08:00,5,ES,L***i,Super frescas y suaves. Nos han encantado,
4,CJGY2064580,2406200640451621700,2507140609081614112,2025-06-09T09:19:35+08:00,5,KR,M***y,가격도 저렴하고 좋아요 배송이 늦지만 알리니까 이해,https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/17b98bfc-7215-4588-a1d8-3ebf99760f16.jpg
4,CJGY2064580,2406200640451621700,2507140609341611917,2025-06-09T06:37:12+08:00,5,ES,C***k,"El producto si que es como indica el proveedor. Lo malo es que me equivoqué de tamaño y se me queda pequeña la alfombra pero si que da fresquito.
El envío llegó antes de tiempo.",https://cc-west-usa.oss-us-west-1.aliyuncs.com/comment/additional/0001/image/2025-07-14/6e6778b7-a064-4c96-82ca-a29d9aff15a7.jpg
4,CJGY2064580,2406200640451621700,2507140610101617217,2025-06-08T17:41:35+08:00,3,UA,H***e,"Йшла посилка 2 тижні. Не можу сказати, що охолоджуючий, але не так швидко нагрівається як звичайна ковдра. Без гелю усередині, просто синтетична тканина.


Came in two weeks. I can't say it's cooling, it just heats up slower than a regular blanket. No cooling gel inside, just a synthetic cloth.",
